{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:46:46'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:46:51'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:46:56'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:47:01'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:47:06'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:47:11'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:47:16'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:50:41'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:50:46'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:50:51'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:50:56'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:51:01'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:51:06'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:51:11'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:51:17'}
{'AuthWfpUser': '3', 'AuthTimeStamp': '2', 'AuthSign': '1', 'EquipmentId': '12345678', 'EquipmentType': '1', 'EquipmentStatus': '1', 'peoplecounting': '1', 'CreationTime': '2021-12-16 15:51:22'}
